date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:36:20	868/868	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2249ba86d7a63180d098578bc7e8c4df95%22	https://libanky.cilf.cz/2018/09/09/uvod/feed/	libanky.cilf.cz/2018/09/09/uvod/feed/index.html	(from https://libanky.cilf.cz/2018/09/09/uvod/)
10:36:20	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Tue,%2002%20Oct%202018%2008:36:20%20GMT	https://libanky.cilf.cz/wp-admin/admin-ajax.php	libanky.cilf.cz/wp-admin/admin-ajax.php	(from https://s1.wp.com/_static/??-eJyVUu1OwzAMfCFSw9Co+IF4FJSmbuc2X9hJx96eVLCqg6naftm63Nm+U+AYlQk+oU8wCLQ4kcH4VQ3yAKsnl1W0uScvYGlEgc+MGQ/atxZ5g2yCcwVSP6JhVjcgR4p4j+gC+CtMB3SFFnMD2JKf+V5P1OtEwd9AlpFimexH1QWTRXW0uCdvbG4vb2CM9lQ5umX0XDd86raMUY1mcFoSculUmJCZ5p0LdueExNqM/1Jai8yczCxaug02o8TghSZUU7krXEHWaawjk3gdH8rn4dNvqdasa59Bc8iCFgZMsThTZ2DL4UjiMKnn6hE+ymboArsNfgySVGc1MchBM/n+XIvo3b097Xf7XV2/1K/DNwo5MWc=)
10:36:22	15980/15980	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Oct%202018%2008:36:21%20GMT	https://libanky.cilf.cz/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	libanky.cilf.cz/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://0.gravatar.com/js/gprofiles.js?ver=201840y)
10:36:23	15906/15906	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Oct%202018%2008:36:21%20GMT	https://libanky.cilf.cz/2018/09/24/mirime-zpet-domu/crios/	libanky.cilf.cz/2018/09/24/mirime-zpet-domu/crios/index.html	(from https://s2.wp.com/_static/??-eJyFj90KwjAMhV/IrAw6xQvxWWoXS2r/bNoNfXo70At1KARCTr4cTsScgIJ2dUQWttW1Yr49W2d5I34B4MlkVbDzFF6wjqFgKAvr44kcQmXMyjStGZ3jCpciF4/MDVrZvkeiMBHOfzGLJSl9gYxM9y9XXyG5aiiwyOjaAyMsGT6mdnX0h17uh36Qcre1DyuucHk=)
10:36:23	15903/15903	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Oct%202018%2008:36:21%20GMT	https://libanky.cilf.cz/2018/09/24/mirime-zpet-domu/silk/	libanky.cilf.cz/2018/09/24/mirime-zpet-domu/silk/index.html	(from https://s2.wp.com/_static/??-eJyFj90KwjAMhV/IrAw6xQvxWWoXS2r/bNoNfXo70At1KARCTr4cTsScgIJ2dUQWttW1Yr49W2d5I34B4MlkVbDzFF6wjqFgKAvr44kcQmXMyjStGZ3jCpciF4/MDVrZvkeiMBHOfzGLJSl9gYxM9y9XXyG5aiiwyOjaAyMsGT6mdnX0h17uh36Qcre1DyuucHk=)
10:36:24	366284/366284	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2008:36:23%20GMT	https://libanky.cilf.cz/category/uncategorized/	libanky.cilf.cz/category/uncategorized/index.html	(from https://libanky.cilf.cz/2018/09/24/mirime-zpet-domu/amp/)
10:36:24	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Oct%202018%2008:36:21%20GMT	https://widgets.wp.com/	widgets.wp.com/index.html	(from https://s0.wp.com/_static/??-eJyVUdFOAyEQ/CG5jU3qxQfjt1DYtsvBgiyg/n0hqbXRy0WfdjPMDDMA70mZyAW5gBOw2Mhg+picPMDdUagq+XoiFvC0oMBbxYpnzdZj/kkuZwydkuoB0BIPX9aNTrpQ5D+QZaGkPPGijtFUUUf6lWdFNeZGbG0DsTroDEFLwdw3FRvmTLYb3bB/OpSszSJbIjNKD9Ft22BnlBRZqKFqPVdcQabwXZPY+Drij0dL67jrP5U/r2O6Z63cb3SOVdCDw5J6M/UFdM1reHnc7/a7eX6an90Fj4HUxA==)
10:36:24	45/45	---MCZ	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp7.z)')	text/html	date:Tue,%2002%20Oct%202018%2008:36:23%20GMT	https://widgets.wp.com/robots.txt		(from https://libanky.cilf.cz/2018/09/24/mirime-zpet-domu/)
10:36:24	4529/4529	---M--	200	added ('OK')	image/png	etag:%2254c2cddb-11b1%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	s0.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1524699534h&cssminify=yes)
10:36:25	10063/10063	---M--	200	added ('OK')	image/png	etag:%2254c2cdd4-274f%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	s0.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1524699534h&cssminify=yes)
10:36:26	1318/1318	---M--	200	added ('OK')	image/png	etag:%2254c2cddb-526%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite.png?5	s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-spritee4da.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1524699534h&cssminify=yes)
10:36:26	113551/113551	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225aea7ee7-1bb8f%22	https://s0.wp.com/_static/??/wp-content/js/postmessage.js,/wp-content/js/jed/jed.js,/wp-content/js/wpcom-proxy-request.js,/wp-content/js/likes-rest-nojquery.js?m=20180503	s0.wp.com/_static/indexc77d.html	(from https://widgets.wp.com/likes/master.html?ver=20180319)
10:36:27	2076/2076	---M--	200	added ('OK')	image/png	etag:%2254cc7504-81c%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2x.png?5	s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2xe4da.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1524699534h&cssminify=yes)
10:36:29	167409/167409	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2007:47:43%20GMT	https://libankycilf.files.wordpress.com/2018/09/img_0045.jpg?w=648	libankycilf.files.wordpress.com/2018/09/img_00459be7.jpg	(from https://libanky.cilf.cz/2018/09/18/krasy-lublane/amp/)
10:36:30	20214/20214	---MCZ	200	added ('OK')	text/css	etag:W/%225a0c68b4-4ef6%22	http://s0.wp.com/wp-includes/css/admin-bar.min.css	s0.wp.com/wp-includes/css/admin-bar.min.css	(from https://s0.wp.com/_static/??/wp-content/js/postmessage.js,/wp-content/js/jed/jed.js,/wp-content/js/wpcom-proxy-request.js,/wp-content/js/likes-rest-nojquery.js?m=20180503)
10:36:31	49767/49767	---MCZ	200	added ('OK')	text/css	etag:W/%225b62bd2b-dc06%22	http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css	s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css	(from https://s0.wp.com/_static/??/wp-content/js/postmessage.js,/wp-content/js/jed/jed.js,/wp-content/js/wpcom-proxy-request.js,/wp-content/js/likes-rest-nojquery.js?m=20180503)
10:36:32	15987/15987	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Oct%202018%2008:36:30%20GMT	https://libanky.cilf.cz/category/uncategorized/wordpress_test_cookie=test;%20path=/	libanky.cilf.cz/category/uncategorized/wordpress_test_cookie=test;%20path=/index.html	(from https://libanky.cilf.cz/category/uncategorized/)
10:36:32	49685/49685	---MCZ	200	added ('OK')	text/css	etag:W/%225b62bd2b-dc8c%22	http://s0.wp.com/wp-content/mu-plugins/admin-bar/wpcom-admin-bar.css	s0.wp.com/wp-content/mu-plugins/admin-bar/wpcom-admin-bar.css	(from https://s0.wp.com/_static/??/wp-content/js/postmessage.js,/wp-content/js/jed/jed.js,/wp-content/js/wpcom-proxy-request.js,/wp-content/js/likes-rest-nojquery.js?m=20180503)
10:36:33	254749/254749	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2259a5fda4b5ca45ba7d2257d78aeae733%22	https://libanky.cilf.cz/category/uncategorized/feed/	libanky.cilf.cz/category/uncategorized/feed/index.html	(from https://libanky.cilf.cz/category/uncategorized/)
10:36:33	268393/268393	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Sep%202018%2007:00:43%20GMT	https://libankycilf.files.wordpress.com/2018/09/b70d52da-fbb5-4009-890a-736a5bce8c4a.jpeg?w=648	libankycilf.files.wordpress.com/2018/09/b70d52da-fbb5-4009-890a-736a5bce8c4a9be7.jpg	(from https://libanky.cilf.cz/2018/09/10/prvni-den-na-slovensku/amp/)
10:36:33	25/25	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Oct%202018%2008:36:33%20GMT	https://widgets.wp.com/likes/GET	widgets.wp.com/likes/GET.16d.delayed	(from https://s0.wp.com/_static/??/wp-content/js/postmessage.js,/wp-content/js/jed/jed.js,/wp-content/js/wpcom-proxy-request.js,/wp-content/js/likes-rest-nojquery.js?m=20180503)
10:36:34	2021/2021	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2259510a16-7e5%22	http://s0.wp.com/wp-includes/images/admin-bar-sprite-rtl.png	s0.wp.com/wp-includes/images/admin-bar-sprite-rtl.16e.delayed	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:35	2467/2467	---M--	200	added ('OK')	image/png	etag:%2254c2cdd0-9a3%22	http://s0.wp.com/wp-includes/images/admin-bar-sprite.png	s0.wp.com/wp-includes/images/admin-bar-sprite.png	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:36	243/243	---M--	200	added ('OK')	image/png	etag:%2254cc74fe-f3%22	http://s0.wp.com/wp-admin/images/arrows.png	s0.wp.com/wp-admin/images/arrows.png	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:37	457/457	---M--	200	added ('OK')	image/gif	etag:%2254c2cdd0-1c9%22	http://s0.wp.com/i/ajax-loader.gif	s0.wp.com/i/ajax-loader.gif	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:38	12198/12198	---M--	200	added ('OK')	image/png	etag:%2254cc74fe-2fa6%22	http://s0.wp.com/i/sprite.png?d=08102010	s0.wp.com/i/spritebb39.png	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:39	233/233	---M--	200	added ('OK')	image/png	etag:%2254cc74fd-e9%22	http://s0.wp.com/i/blog-stickers/unchecked.png	s0.wp.com/i/blog-stickers/unchecked.png	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:40	386/386	---M--	200	added ('OK')	image/png	etag:%2254cc7518-182%22	http://s0.wp.com/i/blog-stickers/checked.png	s0.wp.com/i/blog-stickers/checked.png	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:41	3446/3446	---M--	200	added ('OK')	image/png	etag:%2254cc7510-d76%22	http://s0.wp.com/wp-content/mu-plugins/admin-bar/wpcom-admin-bar-icons.png?11	s0.wp.com/wp-content/mu-plugins/admin-bar/wpcom-admin-bar-icons6512.png	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:42	2021/2021	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2259510a16-7e5%22	http://s0.wp.com/wp-content/mu-plugins/images/border.png	s0.wp.com/wp-content/mu-plugins/images/border.png	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
10:36:43	9582/9582	---M--	200	added ('OK')	image/gif	etag:%2254c2cddf-256e%22	http://s0.wp.com/wp-content/themes/h4/tabs/images/spin-222.gif	s0.wp.com/wp-content/themes/h4/tabs/images/spin-222.gif	(from http://s0.wp.com/wp-content/mu-plugins/admin-bar/rtl/wpcom-admin-bar-rtl.css)
